Metagenome,MAG_ID,BGC_ID,class,Predicted_product,lg(TPM),Domain,Phylum,Class,Order,Family,Genus,Species
M33,Barite_M33_B5,OOHDNELP_149.region001,Terpene,Terpene generic,1.38634425,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,Nitrospira_E,
M33,Barite_M33_B50,GKNHFJHD_56.region001,RiPP,RiPP-like,1.797923434,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Azotimanducaceae,JAHRVQ01,
M33,Barite_M33_B51,FMNJNAMI_117.region001,RiPP,RiPP-like,2.423194659,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,UBA3076,UBA3076,
M33,Barite_M33_B51,FMNJNAMI_145.region001,RiPP,thiopeptide,2.119000641,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,UBA3076,UBA3076,
M33,Barite_M33_B51,FMNJNAMI_154.region001,RiPP,RiPP-like,1.545202448,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,UBA3076,UBA3076,
M33,Barite_M33_B52,JCAIBNCO_852.region001,Terpene,Terpene generic,2.442709657,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Thalassoglobus,
M33,Barite_M33_B52,JCAIBNCO_1044.region001,Terpene,Terpene generic,2.043657023,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Thalassoglobus,
M33,Barite_M33_B52,JCAIBNCO_599.region001,Terpene,Terpene generic,1.96794668,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Thalassoglobus,
M33,Barite_M33_B53,CPPAPOMF_362.region001,RiPP,RiPP-like,2.736389475,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Schleiferiaceae,JAOARK01,
M33,Barite_M33_B55,CFPHHOAB_73.region001,Other,arylpolyene,3.285260709,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,JAGQZY01,JAGQZY01,
M33,Barite_M33_B56,ENICKNPH_54.region001,RiPP,RiPP-like,2.202519102,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutimonas,
M33,Barite_M33_B56,ENICKNPH_42.region001,Hybrid,arylpolyene:resorcinol,2.032032934,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutimonas,
M33,Barite_M33_B56,ENICKNPH_148.region001,Polyketide,T3PKS,1.897973695,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutimonas,
M33,Barite_M33_B57,EJJBLPMI_141.region001,Other,arylpolyene,2.629890338,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,
M33,Barite_M33_B57,EJJBLPMI_255.region001,RiPP,RRE-containing,2.250731303,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,
M33,Barite_M33_B58,LMIOODIL_312.region001,RiPP,RiPP-like,3.076792284,Bacteria,Myxococcota,Bradymonadia,UBA4248,,,
M33,Barite_M33_B58,LMIOODIL_110.region001,NRP,NRPS-like,2.968511969,Bacteria,Myxococcota,Bradymonadia,UBA4248,,,
M33,Barite_M33_B58,LMIOODIL_241.region001,Terpene,Terpene generic,2.965616536,Bacteria,Myxococcota,Bradymonadia,UBA4248,,,
M33,Barite_M33_B58,LMIOODIL_27.region001,Terpene,Terpene generic,2.688517277,Bacteria,Myxococcota,Bradymonadia,UBA4248,,,
M33,Barite_M33_B58,LMIOODIL_215.region001,Terpene,Terpene generic,2.537780505,Bacteria,Myxococcota,Bradymonadia,UBA4248,,,
M33,Barite_M33_B58,LMIOODIL_163.region001,RiPP,lassopeptide,2.511340067,Bacteria,Myxococcota,Bradymonadia,UBA4248,,,
M33,Barite_M33_B58,LMIOODIL_162.region001,Polyketide,hglE-KS,2.480246785,Bacteria,Myxococcota,Bradymonadia,UBA4248,,,
M33,Barite_M33_B58,LMIOODIL_256.region001,NRP,NRP generic,2.36442949,Bacteria,Myxococcota,Bradymonadia,UBA4248,,,
M33,Barite_M33_B58,LMIOODIL_111.region001,Polyketide,hglE-KS,2.275965936,Bacteria,Myxococcota,Bradymonadia,UBA4248,,,
M33,Barite_M33_B58,LMIOODIL_262.region001,RiPP,RiPP-like,2.045605992,Bacteria,Myxococcota,Bradymonadia,UBA4248,,,
M33,Barite_M33_B58,LMIOODIL_32.region001,Terpene,Terpene generic,1.925703426,Bacteria,Myxococcota,Bradymonadia,UBA4248,,,
M33,Barite_M33_B6,LPIDFHMF_181.region001,Other,arylpolyene,5.269499964,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M33,Barite_M33_B6,LPIDFHMF_71.region001,RiPP,RiPP-like,3.196466357,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M33,Barite_M33_B6,LPIDFHMF_74.region001,Hybrid,acyl_amino_acids:betalactone,2.997695148,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M33,Barite_M33_B6,LPIDFHMF_190.region001,RiPP,redox-cofactor,2.927259198,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M33,Barite_M33_B6,LPIDFHMF_211.region001,RiPP,RiPP-like,2.823586984,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M33,Barite_M33_B6,LPIDFHMF_151.region001,RiPP,RiPP-like,2.663525813,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M33,Barite_M33_B6,LPIDFHMF_182.region001,NRP,NRP generic,2.657760306,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M33,Barite_M33_B6,LPIDFHMF_27.region001,Other,hydrogen-cyanide,2.441447473,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M33,Barite_M33_B61,CAOEPHBC_67.region001,RiPP,RRE-containing,3.238100767,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,
M33,Barite_M33_B61,CAOEPHBC_8.region001,Other,arylpolyene,3.10475516,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,
M33,Barite_M33_B61,CAOEPHBC_26.region001,Other,acyl_amino_acids,2.839439169,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,
M33,Barite_M33_B61,CAOEPHBC_25.region001,Other,hserlactone,2.50582749,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,
M33,Barite_M33_B61,CAOEPHBC_22.region001,RiPP,RiPP-like,2.374205989,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,
M33,Barite_M33_B62,AGFGDEPP_25.region001,Terpene,Terpene generic,2.872928387,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Emcibacteraceae,Paremcibacter,
M33,Barite_M33_B62,AGFGDEPP_5.region001,RiPP,ranthipeptide,2.822269835,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Emcibacteraceae,Paremcibacter,
M33,Barite_M33_B63,FACNCCPI_59.region001,RiPP,RiPP-like,2.271638022,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Maricaulaceae,Robiginitomaculum_A,
M33,Barite_M33_B64,FBCGENOP_597.region001,Hybrid,lassopeptide:RRE-containing,1.739569664,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Opitutaceae,Pelagisphaera,
M33,Barite_M33_B64,FBCGENOP_871.region001,Other,arylpolyene,1.219540907,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Opitutaceae,Pelagisphaera,
M33,Barite_M33_B65,LLGBHINH_136.region001,Terpene,Terpene generic,2.370870137,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,
M33,Barite_M33_B66,NGMOPKMC_310.region001,RiPP,RiPP-like,2.960042106,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentales,GCA-2746185,DTSJ01,
M33,Barite_M33_B66,NGMOPKMC_308.region001,Hybrid,hglE-KS:T1PKS,2.237572383,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentales,GCA-2746185,DTSJ01,
M33,Barite_M33_B66,NGMOPKMC_205.region001,Other,betalactone,2.226928256,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentales,GCA-2746185,DTSJ01,
M33,Barite_M33_B67,DLFDEKGP_30.region001,RiPP,RiPP-like,1.761663164,Bacteria,Pseudomonadota,Alphaproteobacteria,UBA2136,UBA2136,UBA2136,
M33,Barite_M33_B68,OLFOFOJF_101.region001,Other,resorcinol,3.288231793,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,
M33,Barite_M33_B69,FHIEFOOH_102.region001,Hybrid,lassopeptide:RRE-containing,3.1977406,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_223.region001,RiPP,RRE-containing,3.177435832,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_4.region001,RiPP,RiPP-like,3.09221206,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_136.region001,Other,arylpolyene,2.974684559,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_149.region001,RiPP,RRE-containing,2.913779635,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_192.region001,Other,arylpolyene,2.804743772,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_58.region001,NRP,NRPS-like,2.796071347,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_3.region001,Hybrid,NRPS:T1PKS,2.743676449,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_130.region001,NRP,NRP generic,2.724017601,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_150.region001,NRP,NRP generic,2.646495553,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_288.region001,NRP,NRPS-like,2.611505159,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B69,FHIEFOOH_280.region001,NRP,NRP generic,2.439564593,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
M33,Barite_M33_B7,NBPEKLKD_36.region001,Other,arylpolyene,2.743925368,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,
M33,Barite_M33_B7,NBPEKLKD_156.region001,Terpene,Terpene generic,2.740648808,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,
M33,Barite_M33_B7,NBPEKLKD_19.region001,Other,hserlactone,2.391086637,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,
M33,Barite_M33_B70,ODPBKMGB_113.region001,Polyketide,T3PKS,2.564310733,Bacteria,Verrucomicrobiota,Kiritimatiellia,Kiritimatiellales,Pontiellaceae,Pontiella,
M33,Barite_M33_B70,ODPBKMGB_171.region001,NRP,NRPS-like,2.547878835,Bacteria,Verrucomicrobiota,Kiritimatiellia,Kiritimatiellales,Pontiellaceae,Pontiella,
M33,Barite_M33_B71,LHGKDENN_100.region001,RiPP,RRE-containing,3.669800969,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,
M33,Barite_M33_B71,LHGKDENN_244.region001,Other,arylpolyene,3.380725929,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,
M33,Barite_M33_B72,MLFEBKFB_353.region001,RiPP,RiPP-like,3.073342535,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,SMXR01,CAKZLM01,
M33,Barite_M33_B72,MLFEBKFB_177.region001,Terpene,Terpene generic,3.01778128,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,SMXR01,CAKZLM01,
M33,Barite_M33_B72,MLFEBKFB_194.region001,Terpene,Terpene generic,2.754644589,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,SMXR01,CAKZLM01,
M33,Barite_M33_B73,NNFODOML_26.region001,RiPP,RiPP-like,2.486235618,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,OSC116,OCS116,
M33,Barite_M33_B73,NNFODOML_37.region001,Terpene,Terpene generic,2.363622449,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,OSC116,OCS116,
M33,Barite_M33_B74,GEAAAAEN_303.region001,NRP,NRP generic,1.42639581,Bacteria,Bacteroidota,Bacteroidia,J057,JADKCL01,JBCCQH01,
M33,Barite_M33_B74,GEAAAAEN_401.region001,RiPP,LAP,1.190885801,Bacteria,Bacteroidota,Bacteroidia,J057,JADKCL01,JBCCQH01,
M33,Barite_M33_B75,CHMONGJO_4.region001,Terpene,Terpene generic,2.067003698,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,,
M33,Barite_M33_B75,CHMONGJO_8.region001,RiPP,RiPP-like,2.047249912,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,,
M33,Barite_M33_B77,EBLEIDAO_95.region001,Other,betalactone,2.063071888,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Maricaulaceae,Robiginitomaculum_A,
M33,Barite_M33_B77,EBLEIDAO_303.region001,Other,betalactone,1.37630166,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Maricaulaceae,Robiginitomaculum_A,
M33,Barite_M33_B78,KLHMDHIO_145.region001,Other,hserlactone,1.777151525,Bacteria,Pseudomonadota,Alphaproteobacteria,Caedimonadales,UBA9215,UBA9215,
M33,Barite_M33_B78,KLHMDHIO_59.region001,Other,arylpolyene,1.737948236,Bacteria,Pseudomonadota,Alphaproteobacteria,Caedimonadales,UBA9215,UBA9215,
M33,Barite_M33_B78,KLHMDHIO_22.region001,Polyketide,T3PKS,1.666155051,Bacteria,Pseudomonadota,Alphaproteobacteria,Caedimonadales,UBA9215,UBA9215,
M33,Barite_M33_B78,KLHMDHIO_24.region001,RiPP,RiPP-like,1.509744651,Bacteria,Pseudomonadota,Alphaproteobacteria,Caedimonadales,UBA9215,UBA9215,
M33,Barite_M33_B79,HKHFLIEO_4.region001,RiPP,RiPP-like,2.517999921,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,JAMLIO01,JALZUR01,
M33,Barite_M33_B79,HKHFLIEO_4.region002,Polyketide,T3PKS,2.352821151,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,JAMLIO01,JALZUR01,
M33,Barite_M33_B79,HKHFLIEO_55.region001,Other,arylpolyene,2.238457207,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,JAMLIO01,JALZUR01,
M33,Barite_M33_B8,KFCJGCLI_112.region001,Terpene,Terpene generic,2.315962989,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,UBA1850,
M33,Barite_M33_B82,OKJDKIPL_409.region001,Other,arylpolyene,2.223001439,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Cryomorpha,
M33,Barite_M33_B82,OKJDKIPL_55.region001,Other,arylpolyene,1.810092687,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Cryomorpha,
M33,Barite_M33_B83,GMKLPHPK_204.region001,RiPP,RiPP-like,2.518670268,Archaea,Halobacteriota,Syntropharchaeia,Alkanophagales,Methanospirareceae,QMVO01,QMVO01 sp025464645
M33,Barite_M33_B83,GMKLPHPK_186.region001,RiPP,thioamitides,2.428756495,Archaea,Halobacteriota,Syntropharchaeia,Alkanophagales,Methanospirareceae,QMVO01,QMVO01 sp025464645
M33,Barite_M33_B84,NNCPGNOM_195.region001,RiPP,RiPP-like,2.322860276,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-229,SZUA-229,GCA-2746365,
M33,Barite_M33_B85,CMOCHALP_161.region001,NRP,CDPS,1.30110775,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,UBA9145,
M33,Barite_M33_B86,MNHPCHIE_23.region001,NRP,CDPS,2.367893409,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,UBA1664,UBA1664,
M33,Barite_M33_B87,BAIALBNB_96.region001,RiPP,RiPP-like,2.436402108,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,SZUA-36,
M33,Barite_M33_B87,BAIALBNB_118.region001,NRP,NRPS-like,1.645976372,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,SZUA-36,
M33,Barite_M33_B87,BAIALBNB_73.region001,RiPP,RiPP-like,1.55823226,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,SZUA-36,
M33,Barite_M33_B88,CDIGHOGO_61.region001,Terpene,Terpene generic,3.015413388,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,
M33,Barite_M33_B88,CDIGHOGO_170.region001,Hybrid,NRPS-like:T1PKS,2.741650512,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,
M33,Barite_M33_B88,CDIGHOGO_26.region001,RiPP,RiPP-like,2.650278289,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,
M33,Barite_M33_B88,CDIGHOGO_114.region001,Other,hserlactone,2.615741015,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,
M33,Barite_M33_B88,CDIGHOGO_160.region001,RiPP,RiPP-like,2.611533688,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,
M33,Barite_M33_B89,EMEEGMFL_895.region001,Polyketide,T1PKS,2.892214725,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_403.region001,NRP,NRP generic,2.87217071,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_902.region001,Polyketide,PKS-like,2.856461776,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_383.region001,RiPP,RiPP-like,2.842886249,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_617.region001,RiPP,RiPP-like,2.83785229,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_375.region001,NRP,NRP generic,2.77430093,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_660.region001,NRP,NRPS-like,2.746160164,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_223.region001,RiPP,RiPP-like,2.710124533,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_33.region001,NRP,NRP generic,2.691445697,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_224.region001,NRP,NRP generic,2.688174052,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_726.region001,Polyketide,transAT-PKS-like,2.667887973,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_802.region001,NRP,NRPS-like,2.623430249,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_85.region001,NRP,NRP generic,2.585188303,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_485.region001,NRP,NRP generic,2.522753292,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_702.region001,Other,hserlactone,2.487354522,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_885.region001,NRP,NRP generic,2.428642949,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_889.region001,NRP,NRPS-like,2.42366089,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_647.region001,NRP,NRP generic,2.399468379,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_614.region001,NRP,NRP generic,2.345465557,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_547.region001,NRP,NRP generic,2.343048007,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_532.region001,NRP,NRP generic,2.337742274,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_483.region001,RiPP,RiPP-like,2.286594907,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_297.region001,NRP,NRP generic,2.282694708,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_447.region001,Other,acyl_amino_acids,2.266034258,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_215.region001,NRP,NRP generic,2.262534238,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_489.region001,NRP,NRP generic,2.253271316,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_71.region001,NRP,NRPS-like,2.246000254,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_462.region001,NRP,NRP generic,2.228211057,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_269.region001,NRP,NRP generic,2.207982223,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_786.region001,NRP,NRP generic,2.196158029,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_105.region001,NRP,NRPS-like,2.195421937,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_293.region001,Polyketide,transAT-PKS-like,2.178915768,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_46.region001,NRP,NRPS-like,2.131189085,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_377.region001,NRP,NRP generic,2.131162654,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_525.region001,Hybrid,hydrogen-cyanide:NRPS:transAT-PKS,2.125482133,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_118.region001,NRP,NRP generic,2.118029414,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_21.region001,NRP,NRP generic,2.113315498,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_793.region001,NRP,NRP generic,2.109686498,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_469.region001,RiPP,RiPP-like,2.105256798,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
M33,Barite_M33_B89,EMEEGMFL_195.region001,Polyketide,transAT-PKS-like,2.094602171,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
